country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
Lao People's Democratic Republic,LAO,2021-05-17,623577,533172,90405,0,7408448,7.196810992
Lao People's Democratic Republic,LAO,2021-05-18,634714,542132,92582,0,7408448,7.317754002
Lao People's Democratic Republic,LAO,2021-05-19,649006,553612,95394,0,7408448,7.472712233
Lao People's Democratic Republic,LAO,2021-05-20,669259,568233,101026,0,7408448,7.670068009
Lao People's Democratic Republic,LAO,2021-05-21,690266,584532,105734,0,7408448,7.890073602
Lao People's Democratic Republic,LAO,2021-05-22,728918,602669,126249,0,7408448,8.134888711
Lao People's Democratic Republic,LAO,2021-05-23,728918,602669,126249,0,7408448,8.134888711
Lao People's Democratic Republic,LAO,2021-05-26,750783,614566,136217,0,7408448,8.295475652
Lao People's Democratic Republic,LAO,2021-05-31,865694,638377,227317,0,7408448,8.616879001
Lao People's Democratic Republic,LAO,2021-06-01,902456,662521,239935,0,7408448,8.942777219
Lao People's Democratic Republic,LAO,2021-06-02,914014,664661,249353,0,7408448,8.971663161
Lao People's Democratic Republic,LAO,2021-06-03,933505,667657,265848,0,7408448,9.01210348
Lao People's Democratic Republic,LAO,2021-06-04,957785,674311,283474,0,7408448,9.101919862
Lao People's Democratic Republic,LAO,2021-06-05,982253,679729,302524,0,7408448,9.175052589
Lao People's Democratic Republic,LAO,2021-06-06,993659,683354,310305,0,7408448,9.223983215
Lao People's Democratic Republic,LAO,2021-06-07,1000196,686794,313402,0,7408448,9.270416692
Lao People's Democratic Republic,LAO,2021-06-08,1017620,691381,326239,0,7408448,9.332332494
Lao People's Democratic Republic,LAO,2021-06-09,1034588,694374,340214,0,7408448,9.372732319
Lao People's Democratic Republic,LAO,2021-06-10,1054356,698503,355853,0,7408448,9.428465989
Lao People's Democratic Republic,LAO,2021-06-11,1079903,708652,371251,0,7408448,9.565458244
Lao People's Democratic Republic,LAO,2021-06-12,1098714,712793,385921,0,7408448,9.621353892
Lao People's Democratic Republic,LAO,2021-06-13,1108388,713709,394679,0,7408448,9.633718155
Lao People's Democratic Republic,LAO,2021-06-14,1110856,713818,397038,0,7408448,9.635189449
Lao People's Democratic Republic,LAO,2021-06-15,1122128,717648,404480,0,7408448,9.686887186
Lao People's Democratic Republic,LAO,2021-06-16,1134347,719562,414785,0,7408448,9.712722557
Lao People's Democratic Republic,LAO,2021-06-17,1134347,719562,414785,0,7408448,9.712722557
Lao People's Democratic Republic,LAO,2021-06-18,1183137,742607,440530,0,7408448,10.02378636
Lao People's Democratic Republic,LAO,2021-06-19,1208878,753750,455128,0,7408448,10.17419573
Lao People's Democratic Republic,LAO,2021-06-21,1242184,780552,461632,0,7408448,10.53597191
Lao People's Democratic Republic,LAO,2021-06-22,1268627,798257,470370,0,7408448,10.77495583
Lao People's Democratic Republic,LAO,2021-06-24,1348259,853782,494477,0,7408448,11.52443805
Lao People's Democratic Republic,LAO,2021-06-25,1382009,869006,513003,0,7408448,11.72993318
Lao People's Democratic Republic,LAO,2021-06-26,1408531,884428,524103,0,7408448,11.93810094
Lao People's Democratic Republic,LAO,2021-06-28,1416267,886238,530029,0,7408448,11.9625325
Lao People's Democratic Republic,LAO,2021-07-04,1530667,942835,587832,0,7408448,12.72648468
Lao People's Democratic Republic,LAO,2021-07-05,1537511,947702,589809,0,7408448,12.79217995
Lao People's Democratic Republic,LAO,2021-07-06,1552182,956535,595647,0,7408448,12.91140871
Lao People's Democratic Republic,LAO,2021-07-09,1648060,1015262,632798,0,7408448,13.70411185
Lao People's Democratic Republic,LAO,2021-07-11,1666793,1025248,641545,0,7408448,13.83890391
Lao People's Democratic Republic,LAO,2021-07-14,1708981,1038254,670727,0,7408448,14.01446025
Lao People's Democratic Republic,LAO,2021-07-31,2050711,1179668,988156,0,7408448,15.9232811
Lao People's Democratic Republic,LAO,2021-08-20,3044669,2060418,1644691,0,7408448,27.81173601
Lao People's Democratic Republic,LAO,2021-08-21,3707109,2060418,1646691,2,7408448,27.81173601
Lao People's Democratic Republic,LAO,2021-08-22,3774074,2109937,1664137,0,7408448,28.48014861
Lao People's Democratic Republic,LAO,2021-08-23,3799078,2131014,1668064,0,7408448,28.76464814
Lao People's Democratic Republic,LAO,2021-08-24,3874672,2188426,1686246,0,7408448,29.53960128
Lao People's Democratic Republic,LAO,2021-08-25,3937503,2235384,1702119,0,7408448,30.17344523
Lao People's Democratic Republic,LAO,2021-08-26,4001318,2278765,1722553,0,7408448,30.75900647
Lao People's Democratic Republic,LAO,2021-08-28,4135314,2376594,1758720,0,7408448,32.07951247
Lao People's Democratic Republic,LAO,2021-08-29,4182234,2407056,1775178,0,7408448,32.49069171
Lao People's Democratic Republic,LAO,2021-08-30,4205037,2420333,1784704,0,7408448,32.66990603
Lao People's Democratic Republic,LAO,2021-08-31,4238543,2443845,1794698,2,7408448,32.98727345
Lao People's Democratic Republic,LAO,2021-09-01,4278784,2474767,1804017,0,7408448,33.40466181
Lao People's Democratic Republic,LAO,2021-09-02,4319366,2504151,1815215,0,7408448,33.80129009
Lao People's Democratic Republic,LAO,2021-09-03,4354163,2529903,1824260,0,7408448,34.14889326
Lao People's Democratic Republic,LAO,2021-09-04,4369013,2537992,1831021,1,7408448,34.25807943
Lao People's Democratic Republic,LAO,2021-09-05,4382959,2545657,1837302,1,7408448,34.36154239
Lao People's Democratic Republic,LAO,2021-09-07,4402770,2560372,1842398,0,7408448,34.56016699
Latvia,LVA,2021-01-01,2337,2336,1,9,1861559,0.125486219
Latvia,LVA,2021-01-02,2339,2338,1,24,1861559,0.125593656
Latvia,LVA,2021-01-03,2343,2342,1,12,1861559,0.125808529
Latvia,LVA,2021-01-04,3050,3049,2,12,1861559,0.163787449
Latvia,LVA,2021-01-05,3947,3946,2,30,1861559,0.211972868
Latvia,LVA,2021-01-06,4730,4726,5,32,1861559,0.253873232
Latvia,LVA,2021-01-07,5543,5539,5,36,1861559,0.297546304
Latvia,LVA,2021-01-08,6463,6455,9,11,1861559,0.346752373
Latvia,LVA,2021-01-09,6775,6767,9,17,1861559,0.363512518
Latvia,LVA,2021-01-10,7112,7103,10,31,1861559,0.381561906
Latvia,LVA,2021-01-11,8489,8480,10,15,1861559,0.455532164
Latvia,LVA,2021-01-12,10129,10117,13,18,1861559,0.54346921
Latvia,LVA,2021-01-13,11652,11635,18,27,1861559,0.625013765
Latvia,LVA,2021-01-14,13496,13475,22,11,1861559,0.72385565
Latvia,LVA,2021-01-15,15376,15355,22,15,1861559,0.824846271
Latvia,LVA,2021-01-16,16052,16030,23,26,1861559,0.861106202
Latvia,LVA,2021-01-17,16178,16151,28,17,1861559,0.86760613
Latvia,LVA,2021-01-18,17036,16426,611,5,1861559,0.882378694
Latvia,LVA,2021-01-19,17925,16506,1420,29,1861559,0.886676168
Latvia,LVA,2021-01-20,18716,16536,2181,20,1861559,0.88828772
Latvia,LVA,2021-01-21,19011,16810,2202,25,1861559,0.903006566
Latvia,LVA,2021-01-22,19242,17018,2225,19,1861559,0.914179996
Latvia,LVA,2021-01-23,19378,17152,2227,21,1861559,0.921378264
Latvia,LVA,2021-01-24,19383,17152,2232,14,1861559,0.921378264
Latvia,LVA,2021-01-25,20063,17179,2885,3,1861559,0.922828661
Latvia,LVA,2021-01-26,20934,17220,3715,12,1861559,0.925031116
Latvia,LVA,2021-01-27,21772,17309,4464,12,1861559,0.929812055
Latvia,LVA,2021-01-28,22566,17347,5221,10,1861559,0.931853355
Latvia,LVA,2021-01-29,23536,17403,6135,18,1861559,0.934861586
Latvia,LVA,2021-01-30,23856,17415,6443,14,1861559,0.935506207
Latvia,LVA,2021-01-31,24205,17426,6781,15,1861559,0.93609711
Latvia,LVA,2021-02-01,25402,17447,7957,7,1861559,0.937225197
Latvia,LVA,2021-02-02,27232,17595,9639,17,1861559,0.945175522
Latvia,LVA,2021-02-03,28868,17849,11021,31,1861559,0.95882
Latvia,LVA,2021-02-04,30383,17994,12391,31,1861559,0.96660917
Latvia,LVA,2021-02-05,32059,18162,13899,28,1861559,0.975633864
Latvia,LVA,2021-02-06,32637,18178,14461,18,1861559,0.976493359
Latvia,LVA,2021-02-07,32767,18184,14585,12,1861559,0.976815669
Latvia,LVA,2021-02-08,33188,18446,14744,8,1861559,0.990889894
Latvia,LVA,2021-02-09,33382,18591,14793,16,1861559,0.998679064
Latvia,LVA,2021-02-10,34035,19036,15001,32,1861559,1.022583759
Latvia,LVA,2021-02-11,35842,20150,15694,21,1861559,1.082426074
Latvia,LVA,2021-02-12,37596,21340,16258,15,1861559,1.146350989
Latvia,LVA,2021-02-13,38004,21569,16437,12,1861559,1.158652506
Latvia,LVA,2021-02-14,38034,21578,16459,8,1861559,1.159135972
Latvia,LVA,2021-02-15,38918,22306,16615,17,1861559,1.198242978
Latvia,LVA,2021-02-16,40325,23632,16696,18,1861559,1.269473597
Latvia,LVA,2021-02-17,42347,25469,16881,22,1861559,1.368154327
Latvia,LVA,2021-02-18,43912,26975,16940,13,1861559,1.44905426
Latvia,LVA,2021-02-19,45300,28302,17001,12,1861559,1.520338598
Latvia,LVA,2021-02-20,46058,29038,17023,5,1861559,1.559875352
Latvia,LVA,2021-02-21,46875,29852,17026,4,1861559,1.603602142
Latvia,LVA,2021-02-22,48671,31612,17062,4,1861559,1.698146554
Latvia,LVA,2021-02-23,51088,33992,17099,24,1861559,1.825996383
Latvia,LVA,2021-02-24,55430,38293,17140,17,1861559,2.057039288
Latvia,LVA,2021-02-25,59645,42460,17188,6,1861559,2.280883926
Latvia,LVA,2021-02-26,63052,45777,17278,8,1861559,2.45906791
Latvia,LVA,2021-02-27,63656,46370,17289,13,1861559,2.490922931
Latvia,LVA,2021-02-28,63795,46505,17293,4,1861559,2.498174917
Latvia,LVA,2021-03-01,65622,48100,17525,3,1861559,2.58385579
Latvia,LVA,2021-03-02,67879,50050,17832,17,1861559,2.6886067
Latvia,LVA,2021-03-03,72139,54109,18033,16,1861559,2.906649749
Latvia,LVA,2021-03-04,78337,60185,18155,12,1861559,3.233042842
Latvia,LVA,2021-03-05,83354,65062,18296,14,1861559,3.495027555
Latvia,LVA,2021-03-06,84183,65885,18302,7,1861559,3.539237811
Latvia,LVA,2021-03-07,84278,65972,18311,8,1861559,3.543911313
Latvia,LVA,2021-03-08,86056,67707,18355,4,1861559,3.637112764
Latvia,LVA,2021-03-09,88484,70106,18384,6,1861559,3.765983243
Latvia,LVA,2021-03-10,91073,72652,18427,21,1861559,3.902750329
Latvia,LVA,2021-03-11,93842,75406,18442,11,1861559,4.050690846
Latvia,LVA,2021-03-12,99032,80582,18456,9,1861559,4.328737365
Latvia,LVA,2021-03-13,100001,81547,18460,11,1861559,4.380575636
Latvia,LVA,2021-03-14,100081,81624,18464,10,1861559,4.384711954
Latvia,LVA,2021-03-15,103994,85466,18535,2,1861559,4.591098106
Latvia,LVA,2021-03-16,104213,85553,18669,8,1861559,4.595771609
Latvia,LVA,2021-03-17,104410,85639,18780,12,1861559,4.600391392
Latvia,LVA,2021-03-18,104712,85675,19047,12,1861559,4.602325255
Latvia,LVA,2021-03-19,105500,86170,19340,10,1861559,4.628915871
Latvia,LVA,2021-03-20,105932,86600,19342,10,1861559,4.65201479
Latvia,LVA,2021-03-21,105974,86636,19348,5,1861559,4.653948653
Latvia,LVA,2021-03-22,108759,89185,19586,2,1861559,4.790876894
Latvia,LVA,2021-03-23,114502,94536,19979,12,1861559,5.078324136
Latvia,LVA,2021-03-24,120872,100215,20670,11,1861559,5.383391018
Latvia,LVA,2021-03-25,126426,105085,21354,13,1861559,5.644999702
Latvia,LVA,2021-03-26,130540,108500,22053,3,1861559,5.828448091
Latvia,LVA,2021-03-27,131141,108767,22387,5,1861559,5.842790908
Latvia,LVA,2021-03-28,131182,108804,22391,6,1861559,5.844778489
Latvia,LVA,2021-03-29,133367,110583,22797,5,1861559,5.940343551
Latvia,LVA,2021-03-30,138522,115011,23526,10,1861559,6.178208695
Latvia,LVA,2021-03-31,144440,119692,24763,6,1861559,6.429664598
Latvia,LVA,2021-04-01,148707,123227,25496,14,1861559,6.619559197
Latvia,LVA,2021-04-02,149304,123820,25501,9,1861559,6.651414218
Latvia,LVA,2021-04-03,152732,127172,25579,1,1861559,6.831478347
Latvia,LVA,2021-04-04,154369,128809,25579,8,1861559,6.919415393
Latvia,LVA,2021-04-05,157254,131689,25585,3,1861559,7.07412443
Latvia,LVA,2021-04-06,162753,136677,26097,3,1861559,7.342071887
Latvia,LVA,2021-04-07,172126,145563,26593,9,1861559,7.819413728
Latvia,LVA,2021-04-08,179293,152445,26883,17,1861559,8.189103864
Latvia,LVA,2021-04-09,184300,157255,27086,18,1861559,8.447489443
Latvia,LVA,2021-04-10,186031,158893,27179,5,1861559,8.535480208
Latvia,LVA,2021-04-11,186137,158993,27187,0,1861559,8.540852049
Latvia,LVA,2021-04-12,188624,161411,27256,4,1861559,8.670743178
Latvia,LVA,2021-04-13,192426,165138,27332,12,1861559,8.870951713
Latvia,LVA,2021-04-14,198821,171281,27584,17,1861559,9.20094394
Latvia,LVA,2021-04-15,204832,176604,28272,11,1861559,9.486887066
Latvia,LVA,2021-04-16,214016,185074,28986,12,1861559,9.941882046
Latvia,LVA,2021-04-17,220310,191252,29102,6,1861559,10.27375442
Latvia,LVA,2021-04-18,221246,192183,29108,5,1861559,10.32376626
Latvia,LVA,2021-04-19,225273,195500,29818,3,1861559,10.50195025
Latvia,LVA,2021-04-20,232708,200958,31795,15,1861559,10.79514536
Latvia,LVA,2021-04-21,242963,208193,34816,8,1861559,11.1837981
Latvia,LVA,2021-04-22,252870,215602,37314,9,1861559,11.58179784
Latvia,LVA,2021-04-23,263719,224395,39370,6,1861559,12.05414387
Latvia,LVA,2021-04-24,269951,229954,40043,7,1861559,12.35276454
Latvia,LVA,2021-04-25,271357,231320,40083,1,1861559,12.42614389
Latvia,LVA,2021-04-26,275972,234004,42014,4,1861559,12.57032412
Latvia,LVA,2021-04-27,283526,238717,44930,4,1861559,12.82349901
Latvia,LVA,2021-04-28,298304,249915,48622,8,1861559,13.42503783
Latvia,LVA,2021-04-29,312743,260314,52711,7,1861559,13.98365563
Latvia,LVA,2021-04-30,324322,269305,55381,6,1861559,14.46663791
Latvia,LVA,2021-05-01,331189,275656,55899,8,1861559,14.80780357
Latvia,LVA,2021-05-02,332805,277242,55940,5,1861559,14.89300097
Latvia,LVA,2021-05-03,335789,279305,56862,10,1861559,15.00382207
Latvia,LVA,2021-05-04,344629,287987,57024,5,1861559,15.47020535
Latvia,LVA,2021-05-05,361389,297591,64314,7,1861559,15.98611701
Latvia,LVA,2021-05-06,383109,311175,72618,12,1861559,16.71582797
Latvia,LVA,2021-05-07,403160,323022,80988,19,1861559,17.35223004
Latvia,LVA,2021-05-08,415484,333064,83318,11,1861559,17.89167037
Latvia,LVA,2021-05-09,417120,334405,83698,4,1861559,17.96370676
Latvia,LVA,2021-05-10,426626,339437,88299,1,1861559,18.23401783
Latvia,LVA,2021-05-11,444665,352316,93739,4,1861559,18.92585731
Latvia,LVA,2021-05-12,467313,368132,100974,6,1861559,19.77546777
Latvia,LVA,2021-05-13,489495,383197,108490,17,1861559,20.5847357
Latvia,LVA,2021-05-14,511079,395019,118816,8,1861559,21.21979481
Latvia,LVA,2021-05-15,524421,402790,124480,9,1861559,21.63724061
Latvia,LVA,2021-05-16,529478,406835,125513,9,1861559,21.8545316
Latvia,LVA,2021-05-17,541195,413969,130473,3,1861559,22.23775878
Latvia,LVA,2021-05-18,558173,424549,137804,11,1861559,22.80609962
Latvia,LVA,2021-05-19,580714,434031,152137,18,1861559,23.31545764
Latvia,LVA,2021-05-20,601671,441884,166530,3,1861559,23.73730835
Latvia,LVA,2021-05-21,622004,452225,178451,8,1861559,24.29281049
Latvia,LVA,2021-05-22,634374,457902,186222,14,1861559,24.59776993
Latvia,LVA,2021-05-23,637214,458977,188199,3,1861559,24.65551723
Latvia,LVA,2021-05-24,648861,465063,194829,2,1861559,24.98244751
Latvia,LVA,2021-05-25,669437,472009,209580,14,1861559,25.35557562
Latvia,LVA,2021-05-26,691388,479946,224617,6,1861559,25.78193869
Latvia,LVA,2021-05-27,713342,485659,241785,7,1861559,26.088832
Latvia,LVA,2021-05-28,738095,496161,257472,4,1861559,26.6529828
Latvia,LVA,2021-05-29,749986,501281,265896,11,1861559,26.92802108
Latvia,LVA,2021-05-30,754136,504030,268033,0,1861559,27.07569301
Latvia,LVA,2021-05-31,767177,510077,276087,6,1861559,27.40052827
Latvia,LVA,2021-06-01,788378,517175,291142,3,1861559,27.78182158
Latvia,LVA,2021-06-02,810390,521929,309859,7,1861559,28.03719893
Latvia,LVA,2021-06-03,832229,526530,328177,6,1861559,28.28435736
Latvia,LVA,2021-06-04,852312,533492,343113,10,1861559,28.65834497
Latvia,LVA,2021-06-05,863587,536907,352012,5,1861559,28.84179336
Latvia,LVA,2021-06-06,868815,538310,356918,6,1861559,28.91716029
Latvia,LVA,2021-06-07,883691,544325,366827,0,1861559,29.24027656
Latvia,LVA,2021-06-08,901818,549779,380912,10,1861559,29.5332568
Latvia,LVA,2021-06-09,920216,556044,394264,5,1861559,29.86980268
Latvia,LVA,2021-06-10,937255,562107,406842,15,1861559,30.19549743
Latvia,LVA,2021-06-11,954694,567990,419970,6,1861559,30.51152287
Latvia,LVA,2021-06-12,962984,572409,425142,2,1861559,30.74890455
Latvia,LVA,2021-06-13,964635,573696,425970,5,1861559,30.81804015
Latvia,LVA,2021-06-14,975027,577312,433643,0,1861559,31.01228594
Latvia,LVA,2021-06-15,988024,581820,443799,8,1861559,31.25444856
Latvia,LVA,2021-06-16,1003972,587489,455678,11,1861559,31.55897825
Latvia,LVA,2021-06-17,1017282,593048,465088,7,1861559,31.85759893
Latvia,LVA,2021-06-18,1034632,598757,478741,3,1861559,32.16427736
Latvia,LVA,2021-06-19,1043135,602309,485184,8,1861559,32.35508517
Latvia,LVA,2021-06-20,1046628,603336,488311,3,1861559,32.41025399
Latvia,LVA,2021-06-21,1059178,606945,498775,0,1861559,32.60412375
Latvia,LVA,2021-06-22,1069562,609943,507456,1,1861559,32.76517156
Latvia,LVA,2021-06-23,1069935,610190,507710,0,1861559,32.77844001
Latvia,LVA,2021-06-24,1070051,610238,507792,3,1861559,32.78101849
Latvia,LVA,2021-06-25,1073084,611043,510348,1,1861559,32.82426181
Latvia,LVA,2021-06-26,1076321,612310,512928,2,1861559,32.89232305
Latvia,LVA,2021-06-27,1078620,613018,514990,0,1861559,32.93035569
Latvia,LVA,2021-06-28,1094157,616340,528514,0,1861559,33.10880826
Latvia,LVA,2021-06-29,1108597,621388,539760,5,1861559,33.37997882
Latvia,LVA,2021-06-30,1123341,626314,551508,5,1861559,33.64459574
Latvia,LVA,2021-07-01,1135133,631067,560211,7,1861559,33.89991937
Latvia,LVA,2021-07-02,1147576,636183,569508,6,1861559,34.17474278
Latvia,LVA,2021-07-03,1156219,639353,576567,0,1861559,34.34503016
Latvia,LVA,2021-07-04,1158451,640768,578216,2,1861559,34.42104172
Latvia,LVA,2021-07-05,1166187,644853,583409,0,1861559,34.64048145
Latvia,LVA,2021-07-06,1175087,649641,589574,3,1861559,34.89768522
Latvia,LVA,2021-07-07,1185282,655042,596919,3,1861559,35.18781838
Latvia,LVA,2021-07-08,1193984,659492,603163,1,1861559,35.42686533
Latvia,LVA,2021-07-09,1205316,664835,611684,1,1861559,35.71388283
Latvia,LVA,2021-07-10,1213359,667752,618444,0,1861559,35.87057944
Latvia,LVA,2021-07-11,1215430,669188,619998,0,1861559,35.94771909
Latvia,LVA,2021-07-12,1221922,672760,624583,0,1861559,36.13960127
Latvia,LVA,2021-07-13,1228590,677233,628915,2,1861559,36.37988374
Latvia,LVA,2021-07-14,1234492,682073,632303,2,1861559,36.63988087
Latvia,LVA,2021-07-15,1239303,686024,634850,1,1861559,36.85212233
Latvia,LVA,2021-07-16,1245008,690671,637891,0,1861559,37.10175181
Latvia,LVA,2021-07-17,1248667,693645,640158,1,1861559,37.26151038
Latvia,LVA,2021-07-18,1249943,694540,640957,0,1861559,37.30958836
Latvia,LVA,2021-07-19,1255045,697641,644150,1,1861559,37.47616917
Latvia,LVA,2021-07-20,1261859,701639,648237,4,1861559,37.69093539
Latvia,LVA,2021-07-21,1269252,706006,652702,2,1861559,37.92552371
Latvia,LVA,2021-07-22,1275811,709662,656839,0,1861559,38.12191824
Latvia,LVA,2021-07-23,1282105,713321,660451,0,1861559,38.31847392
Latvia,LVA,2021-07-24,1286847,716448,663130,1,1861559,38.48645141
Latvia,LVA,2021-07-25,1288217,717233,663975,0,1861559,38.52862037
Latvia,LVA,2021-07-26,1293933,720118,667438,0,1861559,38.683598
Latvia,LVA,2021-07-27,1300208,723554,670878,2,1861559,38.86817447
Latvia,LVA,2021-07-28,1307172,727227,674781,2,1861559,39.06548221
Latvia,LVA,2021-07-29,1312698,730451,677713,0,1861559,39.23867038
Latvia,LVA,2021-07-30,1319608,734236,681387,2,1861559,39.44199459
Latvia,LVA,2021-07-31,1323453,736769,683363,0,1861559,39.57806333
Latvia,LVA,2021-08-01,1324875,737703,684180,0,1861559,39.62823633
Latvia,LVA,2021-08-02,1329744,740672,686741,0,1861559,39.78772631
Latvia,LVA,2021-08-03,1336105,744341,690344,0,1861559,39.98481918
Latvia,LVA,2021-08-04,1342621,748317,693697,2,1861559,40.1984036
Latvia,LVA,2021-08-05,1347848,751508,696236,0,1861559,40.36981906
Latvia,LVA,2021-08-06,1354414,755498,699638,1,1861559,40.58415554
Latvia,LVA,2021-08-07,1358559,758353,702272,0,1861559,40.73752161
Latvia,LVA,2021-08-08,1359670,759127,702906,0,1861559,40.77909967
Latvia,LVA,2021-08-09,1364431,761864,705220,0,1861559,40.92612697
Latvia,LVA,2021-08-10,1370416,765201,708352,2,1861559,41.10538532
Latvia,LVA,2021-08-11,1377954,769852,711838,0,1861559,41.35522968
Latvia,LVA,2021-08-12,1383272,772985,714321,0,1861559,41.52352947
Latvia,LVA,2021-08-13,1389821,777012,717281,0,1861559,41.73985353
Latvia,LVA,2021-08-14,1393723,779349,719159,0,1861559,41.86539347
Latvia,LVA,2021-08-15,1394990,780041,719824,0,1861559,41.90256661
Latvia,LVA,2021-08-16,1399779,782664,722204,2,1861559,42.04347002
Latvia,LVA,2021-08-17,1405809,785828,725375,2,1861559,42.21343508
Latvia,LVA,2021-08-18,1413186,790385,728816,1,1861559,42.4582299
Latvia,LVA,2021-08-19,1418870,793688,731614,1,1861559,42.63566183
Latvia,LVA,2021-08-20,1425918,797736,735146,1,1861559,42.85311398
Latvia,LVA,2021-08-21,1429672,799899,737032,0,1861559,42.96930691
Latvia,LVA,2021-08-22,1430959,800648,737631,1,1861559,43.009542
Latvia,LVA,2021-08-23,1436228,803516,740349,0,1861559,43.16360642
Latvia,LVA,2021-08-24,1442347,807132,743294,0,1861559,43.35785221
Latvia,LVA,2021-08-25,1449133,810778,746768,1,1861559,43.55370955
Latvia,LVA,2021-08-26,1454674,813903,749443,1,1861559,43.7215796
Latvia,LVA,2021-08-27,1461961,818177,752983,2,1861559,43.95117211
Latvia,LVA,2021-08-28,1465399,820193,754513,0,1861559,44.05946843
Latvia,LVA,2021-08-29,1466548,820876,754999,0,1861559,44.09615811
Latvia,LVA,2021-08-30,1472384,823996,758053,0,1861559,44.26375957
Latvia,LVA,2021-08-31,1478534,827524,760969,5,1861559,44.45327814
Latvia,LVA,2021-09-01,1484294,830164,764243,1,1861559,44.59509476
Latvia,LVA,2021-09-02,1489686,833033,766997,1,1861559,44.74921289
Latvia,LVA,2021-09-03,1496180,836191,770489,4,1861559,44.91885565
Latvia,LVA,2021-09-04,1499729,837773,772502,0,1861559,45.00383818
Latvia,LVA,2021-09-05,1500733,838300,772984,1,1861559,45.03214779
Latvia,LVA,2021-09-06,1505101,840507,775210,3,1861559,45.15070433
Latvia,LVA,2021-09-07,1510137,843261,777592,4,1861559,45.29864485
Latvia,LVA,2021-09-08,1517105,846531,781440,3,1861559,45.47430406
Latvia,LVA,2021-09-09,1522896,849524,784410,3,1861559,45.63508328
Latvia,LVA,2021-09-10,1529544,852911,787902,4,1861559,45.81702756
Latvia,LVA,2021-09-11,1532445,854337,789400,5,1861559,45.89363002
Latvia,LVA,2021-09-12,1533472,854934,789838,2,1861559,45.92569991
Latvia,LVA,2021-09-13,1538152,856954,792570,4,1861559,46.03421111
Latvia,LVA,2021-09-14,1543337,859504,795287,8,1861559,46.17119307
Latvia,LVA,2021-09-15,1549438,862408,798602,7,1861559,46.32719135
Latvia,LVA,2021-09-16,1555220,865372,801713,4,1861559,46.48641273
Latvia,LVA,2021-09-17,1562552,869116,806010,3,1861559,46.68753448
Latvia,LVA,2021-09-18,1566791,871677,808775,5,1861559,46.82510734
Latvia,LVA,2021-09-19,1567840,872141,809441,0,1861559,46.85003269
Latvia,LVA,2021-09-20,1572873,874522,812512,5,1861559,46.97793624
Latvia,LVA,2021-09-21,1579207,877683,816355,13,1861559,47.14774015
Latvia,LVA,2021-09-22,1585720,881656,819635,7,1861559,47.36116341
Latvia,LVA,2021-09-23,1592629,886097,823951,4,1861559,47.5997269
Latvia,LVA,2021-09-24,1601635,892253,830093,6,1861559,47.93041746
Latvia,LVA,2021-09-25,1607617,896770,834572,7,1861559,48.17306355
Latvia,LVA,2021-09-26,1609286,897913,835780,2,1861559,48.23446369
Latvia,LVA,2021-09-27,1615731,902180,840087,5,1861559,48.46368017
Latvia,LVA,2021-09-28,1622166,906297,844439,11,1861559,48.68483889
Latvia,LVA,2021-09-29,1630009,911291,849618,6,1861559,48.95310866
Latvia,LVA,2021-09-30,1637986,916670,855324,11,1861559,49.24206002
Latvia,LVA,2021-10-01,1646398,922205,861138,4,1861559,49.53939145
Latvia,LVA,2021-10-02,1650844,925527,864233,10,1861559,49.71784402
Latvia,LVA,2021-10-03,1652760,927006,865582,10,1861559,49.79729356
Latvia,LVA,2021-10-04,1658269,930630,869209,2,1861559,49.9919691
Latvia,LVA,2021-10-05,1665324,935316,873724,14,1861559,50.24369359
Latvia,LVA,2021-10-06,1673273,940629,878626,16,1861559,50.52909953
Latvia,LVA,2021-10-07,1679946,945282,882602,10,1861559,50.77905132
Latvia,LVA,2021-10-08,1687707,950757,887271,4,1861559,51.07315965
Lebanon,LBN,2021-03-10,87216,75341,11875,45,6761278,1.114301172
Lebanon,LBN,2021-03-11,91967,76883,15084,46,6761278,1.137107511
Lebanon,LBN,2021-03-12,95888,78177,17711,50,6761278,1.156245905
Lebanon,LBN,2021-03-15,104725,81802,22923,46,6761278,1.209860029
Lebanon,LBN,2021-03-16,115164,86098,29066,42,6761278,1.273398313
Lebanon,LBN,2021-03-17,120890,88219,32671,52,6761278,1.304768122
Lebanon,LBN,2021-03-18,129487,90974,38513,62,6761278,1.345514857
Lebanon,LBN,2021-03-19,135277,92573,42704,73,6761278,1.369164232
Lebanon,LBN,2021-03-20,135349,92597,42752,55,6761278,1.369519194
Lebanon,LBN,2021-03-21,138420,93801,44619,51,6761278,1.387326479
Lebanon,LBN,2021-03-22,148119,98022,50097,93,6761278,1.449755505
Lebanon,LBN,2021-03-23,158018,102363,55655,42,6761278,1.513959343
Lebanon,LBN,2021-03-24,166015,105534,60481,53,6761278,1.560858761
Lebanon,LBN,2021-03-25,174031,108630,65401,0,6761278,1.606648921
Lebanon,LBN,2021-03-26,180074,111019,69055,61,6761278,1.641982477
Lebanon,LBN,2021-03-27,181127,111517,69610,49,6761278,1.649347949
Lebanon,LBN,2021-03-28,186712,114730,71982,45,6761278,1.696868551
Lebanon,LBN,2021-03-29,193903,118998,74905,38,6761278,1.759992711
Lebanon,LBN,2021-03-30,207647,127913,79734,40,6761278,1.891846482
Lebanon,LBN,2021-03-31,216286,133294,82992,48,6761278,1.971432028
